Date;Open;High;Low;Close;Price;Volume;Dividends;Stock Splits;;
07/02/2022;4.240.678.125,00;4.440.186.328.125,00;4.174.815.625,00;4.384.028.515.625,00;4379787837500,00;28641855926;0.0;0.0;;
08/02/2022;4.385.465.234.375,00;452.938.671.875,00;428.078.359.375,00;441.184.453.125,00;-3944280781250,00;33079398868;0.0;0.0;;
09/02/2022;44.096.703.125,00;4.472.780.078.125,00;4.323.296.875,00;44.338.796.875,00;242093750,00;23245887300;0.0;0.0;;
10/02/2022;4.434.780.078.125,00;45.661.171.875,00;4.340.280.859.375,00;4.356.511.328.125,00;-78268750000,00;32142048537;0.0;0.0;;
11/02/2022;4.357.112.890.625,00;4.381.083.203.125,00;421.145.390.625,00;424.079.375,00;-4356688811250,00;26954925781;0.0;0.0;;
12/02/2022;4.241.230.078.125,00;4.299.255.078.125,00;4.185.257.421.875,00;4.224.446.875,00;-4237005631250,00;18152390304;0.0;0.0;;
13/02/2022;4.223.656.640.625,00;426.930.546.875,00;4.195.094.140.625,00;42.197.515.625,00;-4181459125000,00;14741589015;0.0;0.0;;
14/02/2022;421.573.984.375,00;4.277.577.734.375,00;4.168.195.703.125,00;4.258.691.796.875,00;3837117812500,00;20827783012;0.0;0.0;;
15/02/2022;4.258.646.484.375,00;4.466.721.875,00;4.249.103.515.625,00;44.575.203.125,00;-4214071281250,00;22721659051;0.0;0.0;;
16/02/2022;4.457.827.734.375,00;4.457.827.734.375,00;4.345.669.140.625,00;43.961.859.375,00;-4413865875000,00;19792547657;0.0;0.0;;
17/02/2022;439.370.703.125,00;4.413.297.265.625,00;4.024.937.109.375,00;4.053.801.171.875,00;3614430468750,00;26246662813;0.0;0.0;;
18/02/2022;405.521.328.125,00;4.092.915.234.375,00;396.376.171.875,00;400.309.765.625,00;-5211562500,00;23310007704;0.0;0.0;;
19/02/2022;400.260.234.375,00;4.041.887.890.625,00;3.971.305.859.375,00;4.012.215.625,00;-396248018750,00;13736557863;0.0;0.0;;
20/02/2022;401.181.015.625,00;40.119.890.625,00;381.128.125,00;3.843.137.890.625,00;3441956875000,00;18340576452;0.0;0.0;;
21/02/2022;384.232.109.375,00;393.944.375,00;369.504.765.625,00;3.707.528.125,00;-380524581250,00;29280402798;0.0;0.0;;
22/02/2022;3.706.876.953.125,00;3.835.985.546.875,00;3.648.893.359.375,00;3.828.602.734.375,00;121725781250,00;25493150450;0.0;0.0;;
23/02/2022;3.828.528.125,00;3.912.239.453.125,00;3.720.181.640.625,00;372.965.703.125,00;369137175000,00;21849073843;0.0;0.0;;
24/02/2022;3.727.856.640.625,00;3.896.883.984.375,00;3.445.921.875,00;38.332.609.375,00;-3689524031250,00;46383802093;0.0;0.0;;
25/02/2022;3.833.374.609.375,00;3.963.032.421.875,00;3.811.134.375,00;3.921.421.875,00;-3829453187500,00;26545599159;0.0;0.0;;
26/02/2022;3.921.308.203.125,00;4.000.534.765.625,00;3.870.253.515.625,00;391.051.484.375,00;-3530256718750,00;17467554129;0.0;0.0;;
27/02/2022;3.909.869.921.875,00;3.977.894.140.625,00;372.689.765.625,00;3.770.978.515.625,00;-138891406250,00;23450127612;0.0;0.0;;
28/02/2022;37706.0;4.376.045.703.125,00;3.751.821.484.375,00;43.193.234.375,00;#VALORE!;35690014104;0.0;0.0;;
01/03/2022;4.319.450.390.625,00;447.936.015.625,00;429.525.859.375,00;4.435.463.671.875,00;116013281250,00;32479047645;0.0;0.0;;
02/03/2022;443.576.171.875,00;45.077.578.125,00;434.328.515.625,00;439.241.171.875,00;-4335000000,00;29183112630;0.0;0.0;;
03/03/2022;439.251.953.125,00;44.021.578.125,00;41914.75;424.517.890.625,00;-14734062500,00;24967782593;0.0;0.0;;
04/03/2022;42.458.140.625,00;4.247.961.328.125,00;3.880.584.765.625,00;3.913.760.546.875,00;3871302406250,00;28516271427;0.0;0.0;;
05/03/2022;3.914.844.921.875,00;395.663.359.375,00;3.877.703.515.625,00;394.005.859.375,00;-3520839062500,00;16975917450;0.0;0.0;;
06/03/2022;3.940.419.921.875,00;3.964.017.578.125,00;382.116.484.375,00;38.419.984.375,00;-3901999937500,00;19745229902;0.0;0.0;;
07/03/2022;384.293.046.875,00;394.302.265.625,00;37.260.203.125,00;380.620.390.625,00;-3672656250,00;28546143503;0.0;0.0;;
08/03/2022;3.805.990.234.375,00;3.930.444.140.625,00;3.795.738.671.875,00;3.873.726.953.125,00;67736718750,00;25776583476;0.0;0.0;;
09/03/2022;3.874.281.640.625,00;42.465.671.875,00;3.870.609.375,00;4.198.292.578.125,00;324010937500,00;32284121034;0.0;0.0;;
10/03/2022;419.740.703.125,00;420.047.265.625,00;3.883.294.140.625,00;394.374.609.375,00;-25366093750,00;31078064711;0.0;0.0;;
11/03/2022;3.943.996.875,00;400.816.796.875,00;3.834.743.359.375,00;3.879.497.265.625,00;3875553268750,00;26364890465;0.0;0.0;;
12/03/2022;3.879.446.484.375,00;3.930.859.765.625,00;3.877.253.515.625,00;3.890.401.171.875,00;10954687500,00;14616450657;0.0;0.0;;
13/03/2022;388.847.265.625,00;392.093.515.625,00;3.772.814.453.125,00;378.496.640.625,00;-10350625000,00;17300745310;0.0;0.0;;
14/03/2022;3.784.631.640.625,00;39742.5;37.680.734.375,00;3.966.675.390.625,00;182043750000,00;24322159070;0.0;0.0;;
15/03/2022;39664.25;3.979.462.890.625,00;383.102.109.375,00;3.933.878.515.625,00;#VALORE!;23934000868;0.0;0.0;;
16/03/2022;393.355.703.125,00;41.465.453.125,00;3.902.234.765.625,00;411.439.296.875,00;18083593750,00;39616916192;0.0;0.0;;
17/03/2022;4.114.084.375,00;4.128.753.515.625,00;4.066.287.109.375,00;4.095.137.890.625,00;4091023806250,00;22009601093;0.0;0.0;;
18/03/2022;4.094.483.984.375,00;4.219.574.609.375,00;403.023.984.375,00;4.180.115.625,00;-4090303868750,00;34421564942;0.0;0.0;;
19/03/2022;417.946.484.375,00;423.165.546.875,00;4.160.266.796.875,00;4.219.065.234.375,00;3801118750000,00;19664853187;0.0;0.0;;
20/03/2022;4.219.140.625,00;422.411.640.625,00;410.047.578.125,00;4.124.782.421.875,00;4120563281250,00;20127946682;0.0;0.0;;
21/03/2022;412.461.328.125,00;4.145.441.015.625,00;4.066.804.296.875,00;4.107.799.609.375,00;3695338281250,00;24615543271;0.0;0.0;;
22/03/2022;4.107.410.546.875,00;4.312.470.703.125,00;4.094.828.125,00;4.235.880.859.375,00;128470312500,00;32004652376;0.0;0.0;;
23/03/2022;4.236.437.890.625,00;428.935.078.125,00;418.775.078.125,00;4.289.295.703.125,00;52857812500,00;25242943069;0.0;0.0;;
24/03/2022;4.288.665.234.375,00;4.413.185.546.875,00;427.261.640.625,00;4.396.093.359.375,00;107428125000,00;31042992291;0.0;0.0;;
25/03/2022;43.964.546.875,00;449.994.921.875,00;4.370.628.515.625,00;4.434.873.046.875,00;4390908500000,00;30574413034;0.0;0.0;;
26/03/2022;44.349.859.375,00;4.473.599.609.375,00;441.662.734.375,00;44.500.828.125,00;150968750,00;16950455995;0.0;0.0;;
27/03/2022;4.450.535.546.875,00;46.827.546.875,00;4.443.729.296.875,00;468.204.921.875,00;-3982330625000,00;28160889722;0.0;0.0;;
28/03/2022;468.218.515.625,00;480.868.359.375,00;46.690.203.125,00;4.712.800.390.625,00;4244581875000,00;36362175703;0.0;0.0;;
29/03/2022;471.004.375,00;480.222.890.625,00;471.004.375,00;4.746.573.046.875,00;4746102042500,00;31397059069;0.0;0.0;;
30/03/2022;474.568.984.375,00;476.551.484.375,00;467.462.109.375,00;470.626.640.625,00;-3942343750,00;29333883962;0.0;0.0;;
31/03/2022;470.621.484.375,00;4.751.202.734.375,00;453.905.390.625,00;4.553.867.578.125,00;4083246093750,00;33327427106;0.0;0.0;;
01/04/2022;455.541.640.625,00;466.162.421.875,00;44.403.140.625,00;4.628.164.453.125,00;4172622812500,00;38162644287;0.0;0.0;;
02/04/2022;46285.5;4.702.828.125,00;4.578.251.171.875,00;4.586.894.921.875,00;#VALORE!;29336594194;0.0;0.0;;
03/04/2022;4.585.912.890.625,00;473.134.765.625,00;4.563.410.546.875,00;4.645.356.640.625,00;59443750000,00;25414397610;0.0;0.0;;
04/04/2022;464.452.734.375,00;4.679.108.984.375,00;4.523.581.640.625,00;4.662.267.578.125,00;4197814843750,00;32499785455;0.0;0.0;;
05/04/2022;466.245.078.125,00;47.106.140.625,00;4.554.480.859.375,00;455.559.921.875,00;-10685156250,00;29640604055;0.0;0.0;;
06/04/2022;4.554.435.546.875,00;4.554.435.546.875,00;43.193.953.125,00;4.320.673.828.125,00;-233761718750,00;39393395788;0.0;0.0;;
07/04/2022;43207.5;4.386.069.921.875,00;4.289.990.625,00;4.350.384.765.625,00;#VALORE!;26101973106;0.0;0.0;;
08/04/2022;4.350.513.671.875,00;4.390.301.953.125,00;421.832.890.625,00;422.876.640.625,00;-3927637031250,00;27215995394;0.0;0.0;;
09/04/2022;42.282.078.125,00;4.278.681.640.625,00;4.218.325.390.625,00;4.278.213.671.875,00;4235931593750,00;16050772496;0.0;0.0;;
10/04/2022;4.278.108.984.375,00;4.337.637.890.625,00;4.202.120.703.125,00;42.207.671.875,00;-4235901312500,00;17654475582;0.0;0.0;;
11/04/2022;422.010.390.625,00;4.242.458.984.375,00;3.937.305.859.375,00;3.952.190.234.375,00;3530179843750,00;33949912166;0.0;0.0;;
12/04/2022;3.953.371.484.375,00;406.175.859.375,00;39.388.328.125,00;4.012.718.359.375,00;59346875000,00;30991500854;0.0;0.0;;
13/04/2022;401.235.703.125,00;414.300.546.875,00;3.971.274.609.375,00;4.116.673.046.875,00;3715437343750,00;27691105228;0.0;0.0;;
14/04/2022;4.116.021.875,00;4.145.148.046.875,00;3.969.574.609.375,00;39.935.515.625,00;35819493750,00;24342001973;0.0;0.0;;
15/04/2022;3.993.940.234.375,00;4.061.772.265.625,00;3.986.683.203.125,00;4.055.346.484.375,00;61406250000,00;21756855753;0.0;0.0;;
16/04/2022;4.055.231.640.625,00;406.336.796.875,00;4.007.842.578.125,00;40.424.484.375,00;-4014807156250,00;16833150693;0.0;0.0;;
17/04/2022;4.041.777.734.375,00;405.707.265.625,00;3.962.089.453.125,00;39.716.953.125,00;-4002060781250,00;19087633042;0.0;0.0;;
18/04/2022;39.721.203.125,00;409.863.203.125,00;3.869.619.140.625,00;4.082.621.484.375,00;4042900281250,00;33705182072;0.0;0.0;;
19/04/2022;4.082.817.578.125,00;416.729.609.375,00;406.186.328.125,00;41502.75;#VALORE!;25303206547;0.0;0.0;;
20/04/2022;4.150.174.609.375,00;4.212.630.078.125,00;4.096.109.765.625,00;4.137.437.890.625,00;-12736718750,00;27819532341;0.0;0.0;;
21/04/2022;41.371.515.625,00;4.289.358.203.125,00;40.063.828.125,00;4.052.736.328.125,00;4011364812500,00;35372786395;0.0;0.0;;
22/04/2022;4.052.586.328.125,00;407.777.578.125,00;3.931.541.796.875,00;397.403.203.125,00;-3655183125000,00;28011716745;0.0;0.0;;
23/04/2022;3.973.872.265.625,00;39.935.859.375,00;39.352.203.125,00;3.948.673.046.875,00;-25199218750,00;16138021249;0.0;0.0;;
24/04/2022;39.478.375,00;3.984.592.578.125,00;392.335.390.625,00;3.946.929.296.875,00;3946889818500,00;17964398167;0.0;0.0;;
25/04/2022;3.947.260.546.875,00;4.049.175.390.625,00;3.833.837.890.625,00;4.045.830.859.375,00;98570312500,00;35445730570;0.0;0.0;;
26/04/2022;40.448.421.875,00;40.713.890.625,00;37.884.984.375,00;381.174.609.375,00;340726187500,00;34569088416;0.0;0.0;;
27/04/2022;3.812.030.078.125,00;3.939.791.796.875,00;379.973.125,00;3.924.112.109.375,00;112082031250,00;30981015184;0.0;0.0;;
28/04/2022;392.414.296.875,00;4.026.946.484.375,00;38.941.421.875,00;39.773.828.125,00;-352640468750,00;33903704907;0.0;0.0;;
29/04/2022;397.686.171.875,00;3.988.726.953.125,00;3.823.553.515.625,00;3.860.982.421.875,00;3463296250000,00;30882994649;0.0;0.0;;
30/04/2022;38.605.859.375,00;387.712.109.375,00;3.769.794.140.625,00;37.714.875,00;-38568144500,00;23895713731;0.0;0.0;;
01/05/2022;37.713.265.625,00;38.627.859.375,00;375.857.890.625,00;3.846.909.375,00;-33866356250,00;27002760110;0.0;0.0;;
02/05/2022;384.721.875,00;3.907.497.265.625,00;381.565.625,00;38.529.328.125,00;38144606250,00;32922642426;0.0;0.0;;
03/05/2022;38.528.109.375,00;3.862.999.609.375,00;3.758.562.109.375,00;37.750.453.125,00;-777656250,00;27326943244;0.0;0.0;;
04/05/2022;3.774.801.171.875,00;3.990.294.921.875,00;3.773.205.859.375,00;3.969.837.109.375,00;195035937500,00;36754404490;0.0;0.0;;
05/05/2022;3.969.574.609.375,00;3.978.928.125,00;35.856.515.625,00;36.575.140.625,00;-3932999468750,00;43106256317;0.0;0.0;;
06/05/2022;3.657.318.359.375,00;36.624.359.375,00;354.821.328.125,00;36.040.921.875,00;-3621277437500,00;37795577489;0.0;0.0;;
07/05/2022;3.604.250.390.625,00;3.612.992.578.125,00;3.494.082.421.875,00;35.501.953.125,00;-3568748437500,00;24375896406;0.0;0.0;;
08/05/2022;3.550.294.140.625,00;3.550.294.140.625,00;3.387.896.484.375,00;34.059.265.625,00;-3516234875000,00;36763041910;0.0;0.0;;
09/05/2022;34.060.015.625,00;3.422.207.421.875,00;30.296.953.125,00;30.296.953.125,00;-3763062500,00;63355494961;0.0;0.0;;
10/05/2022;30.273.654.296.875,00;3.259.630.859.375,00;29.944.802.734.375,00;3.102.290.625,00;-30270552006250,00;59811038817;0.0;0.0;;
11/05/2022;3.101.618.359.375,00;3.201.340.234.375,00;281.704.140.625,00;2.893.635.546.875,00;-207982812500,00;70388855818;0.0;0.0;;
12/05/2022;28.936.734.375,00;30.032.439.453.125,00;26.350.490.234.375,00;29.047.751.953.125,00;29018815218750,00;66989173272;0.0;0.0;;
13/05/2022;2.903.091.015.625,00;30.924.802.734.375,00;28.782.330.078.125,00;29.283.103.515.625,00;26380012500000,00;42841124537;0.0;0.0;;
14/05/2022;29.285.642.578.125,00;30.192.802.734.375,00;2.870.291.015.625,00;30.101.265.625,00;-29255541312500,00;28579868620;0.0;0.0;;
15/05/2022;300.985.859.375,00;3.130.819.140.625,00;29.527.740.234.375,00;3.130.511.328.125,00;2829525468750,00;25835372065;0.0;0.0;;
16/05/2022;31.304.375,00;31.305.341.796.875,00;29.251.884.765.625,00;2.986.291.796.875,00;2986260492500,00;32613897286;0.0;0.0;;
17/05/2022;29.862.408.203.125,00;30.694.490.234.375,00;29.570.302.734.375,00;30.425.857.421.875,00;563449218750,00;29101473475;0.0;0.0;;
18/05/2022;30.424.478.515.625,00;30.618.716.796.875,00;28.720.271.484.375,00;28.720.271.484.375,00;-1704207031250,00;31285268319;0.0;0.0;;
19/05/2022;28.720.359.375,00;30.430.751.953.125,00;28.708.955.078.125,00;30.314.333.984.375,00;30285613625000,00;33773447707;0.0;0.0;;
20/05/2022;30.311.119.140.625,00;306.649.765.625,00;2.879.360.546.875,00;29.200.740.234.375,00;-1110378906250,00;30749382605;0.0;0.0;;
21/05/2022;29.199.859.375,00;29.588.869.140.625,00;2.902.739.453.125,00;294.322.265.625,00;265122406250,00;17274840442;0.0;0.0;;
22/05/2022;2.943.247.265.625,00;30.425.861.328.125,00;2.927.518.359.375,00;3.032.372.265.625,00;89125000000,00;21631532270;0.0;0.0;;
23/05/2022;30.309.396.484.375,00;305.905.859.375,00;28.975.560.546.875,00;2.909.891.015.625,00;-27399505468750,00;31483454557;0.0;0.0;;
24/05/2022;29.101.125,00;2.977.435.546.875,00;2.878.658.984.375,00;296.555.859.375,00;296526758250,00;26616506245;0.0;0.0;;
25/05/2022;29.653.134.765.625,00;3.015.778.515.625,00;2.938.494.921.875,00;29.562.361.328.125,00;-90773437500,00;27525063551;0.0;0.0;;
26/05/2022;2.956.477.734.375,00;2.983.416.015.625,00;2.826.190.625,00;29.267.224.609.375,00;26310746875000,00;36774325352;0.0;0.0;;
27/05/2022;29.251.140.625,00;29.346.943.359.375,00;2.832.661.328.125,00;2.862.757.421.875,00;2833506281250,00;36582005748;0.0;0.0;;
28/05/2022;28.622.625,00;28.814.900.390.625,00;2.855.456.640.625,00;28.814.900.390.625,00;28814871768000,00;35519577634;0.0;0.0;;
29/05/2022;290.198.671.875,00;29.498.009.765.625,00;28.841.107.421.875,00;2.944.595.703.125,00;2654397031250,00;18093886409;0.0;0.0;;
30/05/2022;29.443.365.234.375,00;31.949.630.859.375,00;29.303.572.265.625,00;31.726.390.625,00;-29411638843750,00;39277993274;0.0;0.0;;
31/05/2022;31.723.865.234.375,00;3.224.986.328.125,00;31.286.154.296.875,00;31.792.310.546.875,00;68445312500,00;33538210634;0.0;0.0;;
01/06/2022;317.925.546.875,00;3.195.728.515.625,00;29.501.587.890.625,00;29.799.080.078.125,00;29481154531250,00;41135817341;0.0;0.0;;
02/06/2022;29.794.890.625,00;30.604.734.375,00;29.652.705.078.125,00;3.046.748.828.125,00;3016953937500,00;29083562061;0.0;0.0;;
03/06/2022;30.467.806.640.625,00;3.063.303.515.625,00;29.375.689.453.125,00;29.704.390.625,00;-30438102250000,00;26175547452;0.0;0.0;;
04/06/2022;29.706.138.671.875,00;29.930.564.453.125,00;29.500.005.859.375,00;298.329.140.625,00;-29407809531250,00;16588370958;0.0;0.0;;
05/06/2022;298.351.171.875,00;30.117.744.140.625,00;2.957.444.921.875,00;29.906.662.109.375,00;29608310937500,00;17264085441;0.0;0.0;;
06/06/2022;29.910.283.203.125,00;31.693.291.015.625,00;298.941.875,00;31.370.671.875,00;-29878912531250,00;31947336829;0.0;0.0;;
07/06/2022;313.717.421.875,00;3.148.968.359.375,00;2.931.168.359.375,00;31.155.478.515.625,00;30841761093750,00;40770974039;0.0;0.0;;
08/06/2022;3.115.148.046.875,00;3.125.369.140.625,00;29.944.404.296.875,00;3.021.435.546.875,00;-93712500000,00;30242059107;0.0;0.0;;
09/06/2022;30.215.279.296.875,00;30.609.310.546.875,00;30.020.265.625,00;30.111.998.046.875,00;-103281250000,00;21692004719;0.0;0.0;;
10/06/2022;30.110.330.078.125,00;3.024.580.859.375,00;28.978.146.484.375,00;290.838.046.875,00;-29819492031250,00;29867476527;0.0;0.0;;
11/06/2022;29.084.666.015.625,00;29.401.916.015.625,00;28.236.212.890.625,00;28.360.810.546.875,00;-723855468750,00;27246574439;0.0;0.0;;
12/06/2022;28.373.513.671.875,00;28.502.685.546.875,00;267.626.484.375,00;267.626.484.375,00;-28105887187500,00;34163220274;0.0;0.0;;
13/06/2022;26.737.578.125,00;2.679.558.984.375,00;221.412.578.125,00;22.487.388.671.875,00;22460651093750,00;68204556440;0.0;0.0;;
14/06/2022;22.487.986.328.125,00;23.018.951.171.875,00;20.950.818.359.375,00;2.220.679.296.875,00;-20267307031250,00;50913575242;0.0;0.0;;
15/06/2022;2.219.673.046.875,00;22.642.671.875,00;20.178.376.953.125,00;2.257.283.984.375,00;37610937500,00;54912007015;0.0;0.0;;
16/06/2022;225.763.046.875,00;22.868.921.875,00;202.652.265.625,00;20.381.650.390.625,00;20155887343750,00;31183975654;0.0;0.0;;
17/06/2022;2.038.571.875,00;212.433.125,00;2.032.651.953.125,00;20.471.482.421.875,00;20469443850000,00;27132421514;0.0;0.0;;
18/06/2022;2.047.342.578.125,00;20.736.041.015.625,00;17.708.623.046.875,00;19.017.642.578.125,00;16970300000000,00;42009436760;0.0;0.0;;
19/06/2022;1.901.090.234.375,00;20.683.822.265.625,00;1.806.715.234.375,00;20.553.271.484.375,00;18652181250000,00;35329942625;0.0;0.0;;
20/06/2022;2.055.337.109.375,00;20.913.322.265.625,00;19.689.169.921.875,00;20.599.537.109.375,00;18544200000000,00;30818458597;0.0;0.0;;
21/06/2022;20.594.294.921.875,00;2.162.062.890.625,00;204.150.625,00;2.071.059.765.625,00;-18523235156250,00;28970212744;0.0;0.0;;
22/06/2022;207.194.140.625,00;20835.75;19.848.078.125,00;19.987.029.296.875,00;19779835156250,00;28574793478;0.0;0.0;;
23/06/2022;19.986.607.421.875,00;2.113.576.171.875,00;199.501.171.875,00;21.085.876.953.125,00;1099269531250,00;26188097173;0.0;0.0;;
24/06/2022;210.846.484.375,00;2.147.291.796.875,00;2.077.751.171.875,00;2.123.165.625,00;-208723318750,00;24957784918;0.0;0.0;;
25/06/2022;21.233.609.375,00;215.209.140.625,00;209.645.859.375,00;21.502.337.890.625,00;21481104281250,00;18372538715;0.0;0.0;;
26/06/2022;21.496.494.140.625,00;21.783.724.609.375,00;2.101.626.953.125,00;21.027.294.921.875,00;-469199218750,00;18027170497;0.0;0.0;;
27/06/2022;2.102.823.828.125,00;2.147.808.984.375,00;2.062.019.921.875,00;20.735.478.515.625,00;18632654687500,00;20965695707;0.0;0.0;;
28/06/2022;20.731.544.921.875,00;21.164.423.828.125,00;202.288.125,00;20.280.634.765.625,00;-450910156250,00;21381535161;0.0;0.0;;
29/06/2022;20.281.169.921.875,00;2.036.415.625,00;19.937.791.015.625,00;201.040.234.375,00;-20080129687500,00;23552740328;0.0;0.0;;
30/06/2022;201.083.125,00;2.014.116.015.625,00;1.872.965.625,00;197.847.265.625,00;197646182500,00;26267239923;0.0;0.0;;
01/07/2022;19.820.470.703.125,00;20.632.671.875,00;19.073.708.984.375,00;192.693.671.875,00;-19627777031250,00;30767551159;0.0;0.0;;
02/07/2022;192.748.359.375,00;19.371.748.046.875,00;1.902.708.203.125,00;19.242.255.859.375,00;19049507500000,00;18100418740;0.0;0.0;;
03/07/2022;19.242.095.703.125,00;1.955.826.953.125,00;18.966.951.171.875,00;19.297.076.171.875,00;54980468750,00;16390821947;0.0;0.0;;
04/07/2022;19.297.314.453.125,00;20.258.748.046.875,00;1.906.306.640.625,00;2.023.126.171.875,00;-17274188281250,00;21594638208;0.0;0.0;;
05/07/2022;20.225.353.515.625,00;20.635.466.796.875,00;19.341.232.421.875,00;20.190.115.234.375,00;-35238281250,00;26715546990;0.0;0.0;;
06/07/2022;20.194.619.140.625,00;20.595.529.296.875,00;1.982.351.171.875,00;2.054.824.609.375,00;-18139794531250,00;24598943708;0.0;0.0;;
07/07/2022;20.547.814.453.125,00;2.177.181.640.625,00;20.296.103.515.625,00;21.637.587.890.625,00;1089773437500,00;25814972520;0.0;0.0;;
08/07/2022;21.637.154.296.875,00;2.231.494.140.625,00;21.257.453.125,00;217.311.171.875,00;-21419843125000,00;49899834488;0.0;0.0;;
09/07/2022;21.716.828.125,00;21.877.138.671.875,00;2.144.595.703.125,00;2.159.220.703.125,00;2137503875000,00;29641127858;0.0;0.0;;
10/07/2022;21.591.080.078.125,00;21.591.080.078.125,00;20.727.123.046.875,00;2.086.044.921.875,00;-19505035156250,00;28688807249;0.0;0.0;;
11/07/2022;20.856.353.515.625,00;20.856.353.515.625,00;199.245.390.625,00;19.970.556.640.625,00;-885796875000,00;24150249025;0.0;0.0;;
12/07/2022;19.970.474.609.375,00;200.434.453.125,00;1.930.853.125,00;193.239.140.625,00;-19777235468750,00;25810220018;0.0;0.0;;
13/07/2022;1.932.597.265.625,00;20.223.052.734.375,00;18.999.953.125,00;2.021.207.421.875,00;88610156250,00;33042430345;0.0;0.0;;
14/07/2022;20.211.466.796.875,00;2.078.989.453.125,00;196.892.578.125,00;20.569.919.921.875,00;358453125000,00;31158743333;0.0;0.0;;
15/07/2022;2.057.315.625,00;21.138.244.140.625,00;20397.0;20.836.328.125,00;18779012500,00;25905575359;0.0;0.0;;
16/07/2022;20.834.103.515.625,00;21.514.404.296.875,00;205.188.984.375,00;2.119.031.640.625,00;-18715071875000,00;24302954056;0.0;0.0;;
17/07/2022;21.195.041.015.625,00;21.600.640.625,00;207.781.796.875,00;2.077.934.375,00;-21192963081250,00;22927802083;0.0;0.0;;
18/07/2022;20.781.912.109.375,00;22.633.033.203.125,00;20.781.912.109.375,00;22.485.689.453.125,00;1703777343750,00;39974475562;0.0;0.0;;
19/07/2022;22.467.849.609.375,00;23.666.962.890.625,00;2.168.340.625,00;2.338.943.359.375,00;-20128906250000,00;48765202697;0.0;0.0;;
20/07/2022;2.339.319.140.625,00;24.196.818.359.375,00;2.300.994.921.875,00;23.231.732.421.875,00;20892413281250,00;42932549127;0.0;0.0;;
21/07/2022;23.233.201.171.875,00;23.388.322.265.625,00;224.311.484.375,00;2.316.462.890.625,00;-20916738281250,00;33631012204;0.0;0.0;;
22/07/2022;23.163.751.953.125,00;23.671.927.734.375,00;22.603.416.015.625,00;22.714.978.515.625,00;-448773437500,00;31421555646;0.0;0.0;;
23/07/2022;22.706.984.375,00;229.772.109.375,00;2.200.291.015.625,00;22.465.478.515.625,00;22442771531250,00;24021799169;0.0;0.0;;
24/07/2022;22.465.509.765.625,00;22.974.001.953.125,00;2.230.683.984.375,00;226.091.640.625,00;-22239418125000,00;23565495303;0.0;0.0;;
25/07/2022;2.260.715.625,00;2.264.912.109.375,00;21.361.642.578.125,00;21.361.701.171.875,00;21359440456250,00;35574561406;0.0;0.0;;
26/07/2022;2.136.112.109.375,00;2.136.112.109.375,00;2.077.681.640.625,00;2.123.975.390.625,00;-12136718750,00;28624673855;0.0;0.0;;
27/07/2022;21.244.169.921.875,00;22.986.529.296.875,00;21.070.806.640.625,00;22.930.548.828.125,00;1686378906250,00;31758955233;0.0;0.0;;
28/07/2022;22.933.640.625,00;24.110.470.703.125,00;22.722.265.625,00;2.384.388.671.875,00;2361455031250,00;40212386158;0.0;0.0;;
29/07/2022;23.845.212.890.625,00;24.294.787.109.375,00;23.481.173.828.125,00;238.046.328.125,00;-23607166562500,00;35887249746;0.0;0.0;;
30/07/2022;23.796.818.359.375,00;24.572.580.078.125,00;235.805.078.125,00;2.365.620.703.125,00;-21431197656250,00;28148218301;0.0;0.0;;
31/07/2022;236.520.703.125,00;24.121.642.578.125,00;23.275.703.125,00;23.336.896.484.375,00;23100375781250,00;23553591896;0.0;0.0;;
01/08/2022;2.333.671.875,00;23.464.787.109.375,00;22.890.796.875,00;2.331.419.921.875,00;2329086250000,00;25849159141;0.0;0.0;;
02/08/2022;2.330.843.359.375,00;23.415.041.015.625,00;22.710.083.984.375,00;229.781.171.875,00;-2101062187500,00;28389250717;0.0;0.0;;
03/08/2022;22.981.302.734.375,00;23.578.650.390.625,00;227.478.359.375,00;228.465.078.125,00;-22752837656250,00;26288169966;0.0;0.0;;
04/08/2022;2.284.821.484.375,00;23.198.009.765.625,00;22.485.701.171.875,00;2.263.095.703.125,00;-21725781250,00;25120229769;0.0;0.0;;
05/08/2022;22.626.833.984.375,00;23.422.828.125,00;22.612.177.734.375,00;23.289.314.453.125,00;662480468750,00;28881249043;0.0;0.0;;
06/08/2022;23.291.423.828.125,00;233.265.625,00;22.961.279.296.875,00;22.961.279.296.875,00;-330144531250,00;15978259885;0.0;0.0;;
07/08/2022;22.963.505.859.375,00;23.359.009.765.625,00;22.894.556.640.625,00;23.175.890.625,00;-22940329968750,00;15886817043;0.0;0.0;;
08/08/2022;2.317.952.734.375,00;24.203.689.453.125,00;23.176.546.875,00;23.809.486.328.125,00;21491533593750,00;28575544847;0.0;0.0;;
09/08/2022;23.811.484.375,00;23.898.615.234.375,00;22982.0;23.164.318.359.375,00;23140506875000,00;23555719219;0.0;0.0;;
10/08/2022;231.628.984.375,00;241.274.140.625,00;2.277.151.953.125,00;23.947.642.578.125,00;23716013593750,00;32837431722;0.0;0.0;;
11/08/2022;23.948.345.703.125,00;2.482.262.890.625,00;2.390.099.609.375,00;23.957.529.296.875,00;9183593750,00;37127036580;0.0;0.0;;
12/08/2022;23.957.203.125,00;2.441.256.640.625,00;23.657.265.625,00;24.402.818.359.375,00;24378861156250,00;27265804688;0.0;0.0;;
